Tranko Rank,Website,Network IP Address,State,GPP String,Section List,GPC Signal,Serialized Ping,Error
8027,https://countryliving.com/,146.70.174.230,California,,,,GPP API not found,"GPP Retrieval Error: string indices must be integers, not 'str'"
8029,https://kanald.com.tr/,146.70.174.230,California,,,,GPP API not found,"GPP Retrieval Error: string indices must be integers, not 'str'"
8044,https://telegraf.rs/,146.70.174.230,California,DBABLA~BAAAAAAAAACA.YA,[7],True,"{'data': {'applicableSections': [8], 'cmpDisplayStatus': 'hidden', 'cmpId': 10, 'cmpStatus': 'loaded', 'gppString': 'DBABLA~BAAAAAAAAACA.YA', 'gppVersion': '1.1', 'parsedSections': {'usnat': {'Gpc': True, 'GpcSegmentType': 1, 'KnownChildSensitiveDataConsents': [0, 0, 0], 'MspaCoveredTransaction': 2, 'MspaOptOutOptionMode': 0, 'MspaServiceProviderMode': 0, 'PersonalDataConsents': 0, 'SaleOptOut': 0, 'SaleOptOutNotice': 0, 'SensitiveDataLimitUseNotice': 0, 'SensitiveDataProcessing': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'SensitiveDataProcessingOptOutNotice': 0, 'SharingNotice': 0, 'SharingOptOut': 0, 'SharingOptOutNotice': 0, 'TargetedAdvertisingOptOut': 0, 'TargetedAdvertisingOptOutNotice': 0, 'Version': 1}}, 'sectionList': [7], 'signalStatus': 'ready', 'supportedAPIs': ['2:tcfeuv2', '6:uspv1', '7:usnat', '8:usca', '9:usva', '10:usco', '11:usut', '12:usct']}, 'success': True}",
8079,https://mawdoo3.com/,146.70.174.230,California,,,,GPP API not found,"GPP Retrieval Error: string indices must be integers, not 'str'"
8088,https://vlr.gg/,146.70.174.230,California,DBABT~1YNN,[6],,"{'data': {'applicableSections': [6], 'cmpDisplayStatus': 'hidden', 'cmpId': None, 'cmpStatus': 'loaded', 'gppString': 'DBABT~1YNN', 'gppVersion': '1.1', 'parsedSections': {}, 'sectionList': [6], 'signalStatus': 'ready', 'supportedAPIs': ['uspv1']}, 'success': True}",GPC Retrieval Error: 'usnat'
8091,https://alo.rs/,146.70.174.230,California,DBABM~CQP6w4gQP6w4gAfRIBSRBlFsAP_gAEPgAAigKRpB9G7faSFDeDpzabsEcIUXx1hp4sAhAgCAE8gAiDuAZIQGVGAyIAyAJCACABAAIBRAIQFsCAgAQECBAIABAADIIAAAAAACIGAEACAQQkBICAAIAAAgQAAQAABGAEQAgAAAARIAAAAAAAAAAQABAAAAAACAAQAJAAAAQAAAAAAAQAAAgAAAAAAAAAAAAABIAAAAIAAAAAAAAAAAAAAAAAAAAAAAAIJGgAkGhUQQFASAhAICEEAAEQRhABQIAgAACAAgAACBgAZAQAVGAiAAAAAAAAAAAAAAAAAAAIAAgAAEABAIAAAAAIAAAAAAAAAGAAACAAQAAAAAAIAAAgQAAAAABGAEAAgAAAABAAAAAAAAAAAAAAAAAAAACAAAAAAAAAAAAAAAAAAAAAgAAAAAAAAAAAAAAIAAAAIAAA,[2],,"{'data': {'applicableSections': [2], 'cmpDisplayStatus': None, 'cmpId': 31, 'cmpStatus': 'loaded', 'gppString': 'DBABM~CQP6w4gQP6w4gAfRIBSRBlFsAP_gAEPgAAigKRpB9G7faSFDeDpzabsEcIUXx1hp4sAhAgCAE8gAiDuAZIQGVGAyIAyAJCACABAAIBRAIQFsCAgAQECBAIABAADIIAAAAAACIGAEACAQQkBICAAIAAAgQAAQAABGAEQAgAAAARIAAAAAAAAAAQABAAAAAACAAQAJAAAAQAAAAAAAQAAAgAAAAAAAAAAAAABIAAAAIAAAAAAAAAAAAAAAAAAAAAAAAIJGgAkGhUQQFASAhAICEEAAEQRhABQIAgAACAAgAACBgAZAQAVGAiAAAAAAAAAAAAAAAAAAAIAAgAAEABAIAAAAAIAAAAAAAAAGAAACAAQAAAAAAIAAAgQAAAAABGAEAAgAAAABAAAAAAAAAAAAAAAAAAAACAAAAAAAAAAAAAAAAAAAAAgAAAAAAAAAAAAAAIAAAAIAAA', 'gppVersion': '1.1', 'parsedSections': {'tcfeuv2': [{'CmpId': 0, 'CmpVersion': 0, 'ConsentLanguage': '', 'ConsentScreen': 0, 'Created': '2025-04-16T00:34:16.534Z', 'IsServiceSpecific': False, 'LastUpdated': '2025-04-16T00:34:16.534Z', 'PublisherCC': '', 'PurposeConsent': [], 'PurposeOneTreatment': False, 'PurposesLITransparency': [], 'SpecialFeatureOptIns': [], 'TcfPolicyVersion': 0, 'UseNonStandardStacks': False, 'VendorConsent': [], 'VendorLegitimateInterest': [], 'VendorListVersion': 0, 'Version': 3}]}, 'sectionList': [2], 'signalStatus': 'ready', 'supportedAPIs': ['2:tcfeuv2', '5:tcfcav1', '7:usnat', '8:usca', '9:usva', '10:usco', '11:usut', '12:usct', '13:usfl', '14:usmt', '15:usor', '16:ustx', '17:usde', '18:usia', '19:usne', '20:usnh', '21:usnj', '22:ustn']}, 'success': True}",GPC Retrieval Error: 'usnat'
8097,https://lightnovelworld.co/,146.70.174.230,California,DBAA,[],,"{'data': {'applicableSections': [8], 'cmpDisplayStatus': 'visible', 'cmpId': 10, 'cmpStatus': 'loaded', 'gppString': 'DBAA', 'gppVersion': '1.1', 'parsedSections': {}, 'sectionList': [], 'signalStatus': 'ready', 'supportedAPIs': ['2:tcfeuv2', '6:uspv1', '7:usnat', '8:usca', '9:usva', '10:usco', '11:usut', '12:usct']}, 'success': True}",GPC Retrieval Error: 'usnat'
8125,https://ndtv.in/,146.70.174.230,California,,,,GPP API not found,"GPP Retrieval Error: string indices must be integers, not 'str'"
8178,https://sun-sentinel.com/,146.70.174.230,California,DBACOe~CQP9X4AQP9X4AEXphAENBFEgAAAAAEPgACiQAAALzgGAAZAA4ACAAGgARAAmABoAEIAI4AgABBwF5gAA~BQP9X4AQP9X4AEXphAENBFCAAAAAAIfAAAAAAvOAYABkADgAIAAaABEACYAGgAQgAjgCAAEHAXmA~1YY-,"[2, 5, 6]",,"{'data': {'applicableSections': [6], 'cmpDisplayStatus': 'hidden', 'cmpId': 279, 'cmpStatus': 'loaded', 'gppString': 'DBACOe~CQP9X4AQP9X4AEXphAENBFEgAAAAAEPgACiQAAALzgGAAZAA4ACAAGgARAAmABoAEIAI4AgABBwF5gAA~BQP9X4AQP9X4AEXphAENBFCAAAAAAIfAAAAAAvOAYABkADgAIAAaABEACYAGgAQgAjgCAAEHAXmA~1YY-', 'gppVersion': '1.1', 'parsedSections': {'tcfcav1': [{'CmpId': 279, 'CmpVersion': 2657, 'ConsentLanguage': 'EN', 'ConsentScreen': 0, 'Created': '2025-04-16T00:00:00.000Z', 'LastUpdated': '2025-04-16T00:00:00.000Z', 'PurposesExpressConsent': [False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False], 'PurposesImpliedConsent': [False, True, False, False, False, False, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False], 'SpecialFeatureExpressConsent': [False, False, False, False, False, False, False, False, False, False, False, False], 'TcfPolicyVersion': 2, 'UseNonStandardTexts': False, 'VendorExpressConsent': [], 'VendorImpliedConsent': [25, 28, 32, 52, 68, 76, 104, 132, 142, 256, 263, 755], 'VendorListVersion': 69, 'Version': 1}], 'uspv1': [{'uspString': '1YY-', 'version': 1}]}, 'sectionList': [2, 5, 6], 'signalStatus': 'ready', 'supportedAPIs': ['2:tcfeuv2', '5:tcfcav1', '6:uspv1']}, 'success': True}",GPC Retrieval Error: 'usnat'
8180,https://healthgrades.com/,146.70.174.230,California,,,,GPP API not found,"GPP Retrieval Error: string indices must be integers, not 'str'"
8215,https://flashback.org/,146.70.174.230,California,DBAA,[],,"{'data': {'applicableSections': [8], 'cmpDisplayStatus': 'visible', 'cmpId': 10, 'cmpStatus': 'loaded', 'gppString': 'DBAA', 'gppVersion': '1.1', 'parsedSections': {}, 'sectionList': [], 'signalStatus': 'ready', 'supportedAPIs': ['2:tcfeuv2', '6:uspv1', '7:usnatv1', '8:usca', '9:usvav1', '10:uscov1', '11:usutv1', '12:usctv1']}, 'success': True}",GPC Retrieval Error: 'usnat'
8242,https://elbalad.news/,146.70.174.230,California,,,,GPP API not found,"GPP Retrieval Error: string indices must be integers, not 'str'"
8244,https://vcu.edu/,146.70.174.230,California,,,,GPP API not found,"GPP Retrieval Error: string indices must be integers, not 'str'"
